State,County,decade,mp_lisa_i,mp_lisa_cluster,mp_lisa_p,bodies_lisa_i,bodies_lisa_cluster,bodies_lisa_p
KY,Ballard,2000,-0.000886,NS,0.934,-0.006,HL,0.04
KY,Bell,2000,7e-06,NS,0.998,0.001552,NS,0.418
KY,Boone,2000,-0.000485,NS,0.96,0.001552,NS,0.413
KY,Bourbon,2000,2.2e-05,NS,0.999,0.001552,NS,0.436
KY,Boyd,2000,-0.000222,NS,0.979,0.001552,NS,0.428
KY,Casey,2000,-0.00013,NS,0.991,0.001552,NS,0.437
KY,Christian,2000,-0.000394,NS,0.969,0.001181,NS,0.657
KY,Clark,2000,-6.3e-05,NS,0.997,0.001552,NS,0.409
KY,Cumberland,2000,-0.02857,NS,0.13,0.001552,NS,0.422
KY,Daviess,2000,-0.000482,NS,0.955,0.001552,NS,0.429
KY,Fayette,2000,-0.000594,NS,0.959,0.001552,NS,0.439
KY,Floyd,2000,-0.000145,NS,0.989,0.001552,NS,0.421
KY,Graves,2000,-8.9e-05,NS,0.99,0.001552,NS,0.415
KY,Greenup,2000,-8.8e-05,NS,0.994,0.001552,NS,0.423
KY,Hardin,2000,-2.7e-05,NS,0.995,0.001552,NS,0.415
KY,Hart,2000,-2.9e-05,NS,0.998,0.001552,NS,0.418
KY,Henderson,2000,-0.000186,NS,0.984,0.001552,NS,0.44
KY,Hickman,2000,-0.000886,NS,0.933,-0.004204,NS,0.052
KY,Jefferson,2000,-0.000385,NS,0.972,0.001476,NS,0.492
KY,Kenton,2000,-0.000409,NS,0.968,0.001375,NS,0.56
KY,Knott,2000,-0.002621,NS,0.821,0.001552,NS,0.424
KY,Laurel,2000,-0.000278,NS,0.983,0.001552,NS,0.418
KY,Livingston,2000,-0.001741,NS,0.871,0.001552,NS,0.406
KY,Lyon,2000,-0.003005,NS,0.803,0.001552,NS,0.417
KY,Magoffin,2000,-0.000434,NS,0.967,0.001552,NS,0.42
KY,Martin,2000,-0.000398,NS,0.963,0.001552,NS,0.428
KY,McCracken,2000,-3.1e-05,NS,0.995,0.001552,NS,0.438
KY,Muhlenberg,2000,-2.5e-05,NS,0.994,0.001552,NS,0.412
KY,Owsley,2000,-0.012899,NS,0.457,0.001552,NS,0.433
KY,Pike,2000,-9.2e-05,NS,0.991,0.001552,NS,0.413
KY,Powell,2000,-0.000886,NS,0.942,-0.000606,NS,0.884
KY,Pulaski,2000,-0.000292,NS,0.975,0.001552,NS,0.419
KY,Russell,2000,-5.4e-05,NS,0.996,0.001552,NS,0.423
KY,Taylor,2000,4.4e-05,NS,0.996,0.001552,NS,0.419
KY,Union,2000,-0.003777,NS,0.782,0.001552,NS,0.42
KY,Wayne,2000,2.8e-05,NS,0.998,0.001552,NS,0.425
KY,Whitley,2000,-2.3e-05,NS,0.997,0.001552,NS,0.434
KY,Woodford,2000,4.3e-05,NS,0.994,0.001552,NS,0.411
LA,Acadia,2000,-0.001762,NS,0.871,0.001734,NS,0.291
LA,Allen,2000,-0.036942,NS,0.101,0.001734,NS,0.282
LA,Ascension,2000,0.004492,NS,0.734,0.001734,NS,0.284
LA,Assumption,2000,0.001314,NS,0.9,0.001734,NS,0.284
LA,Avoyelles,2000,0.005413,NS,0.698,0.000262,NS,0.964
LA,Beauregard,2000,0.002799,NS,0.824,0.001734,NS,0.28
LA,Bienville,2000,-0.013001,NS,0.407,0.001734,NS,0.276
LA,Bossier,2000,0.002795,NS,0.822,0.001734,NS,0.269
LA,Caddo,2000,0.004415,NS,0.753,0.001246,NS,0.62
LA,Calcasieu,2000,0.00301,NS,0.815,0.001734,NS,0.275
LA,Caldwell,2000,-0.026395,NS,0.141,0.001734,NS,0.283
LA,Concordia,2000,0.005413,NS,0.679,0.000196,NS,0.981
LA,De Soto,2000,-0.003251,NS,0.776,0.001734,NS,0.29
LA,East Baton Rouge,2000,0.002338,NS,0.845,0.001734,NS,0.271
LA,East Carroll,2000,0.005413,NS,0.663,-0.00236,NS,0.096
LA,East Feliciana,2000,-0.006012,NS,0.657,0.001734,NS,0.283
LA,Evangeline,2000,0.002817,NS,0.819,0.001734,NS,0.288
LA,Franklin,2000,0.000692,NS,0.943,0.001734,NS,0.278
LA,Grant,2000,-0.007075,NS,0.622,0.001734,NS,0.288
LA,Iberville,2000,-0.000831,NS,0.947,0.001734,NS,0.282
LA,Jefferson,2000,0.003005,NS,0.809,0.001734,NS,0.29
LA,Lafourche,2000,0.004496,NS,0.737,0.001734,NS,0.27
LA,Lincoln,2000,0.000999,NS,0.91,0.001734,NS,0.281
LA,Livingston,2000,0.003992,NS,0.759,0.001734,NS,0.278
LA,Madison,2000,-0.00348,NS,0.787,0.001734,NS,0.284
LA,Natchitoches,2000,0.000275,NS,0.974,0.000951,NS,0.783
LA,Orleans,2000,0.003478,NS,0.777,0.000524,NS,0.92
LA,Ouachita,2000,0.003679,NS,0.781,0.001734,NS,0.271
LA,Plaquemines,2000,-0.00313,NS,0.791,0.001734,NS,0.276
LA,Rapides,2000,0.003368,NS,0.808,0.001734,NS,0.269
LA,St. Bernard,2000,0.005413,NS,0.678,0.001308,NS,0.596
LA,St. Charles,2000,0.00362,NS,0.786,0.001734,NS,0.278
LA,St. John the Baptist,2000,0.003458,NS,0.786,0.001053,NS,0.744
LA,St. Martin,2000,0.003641,NS,0.773,0.001734,NS,0.28
LA,St. Mary,2000,0.00382,NS,0.778,0.000594,NS,0.904
LA,St. Tammany,2000,0.004215,NS,0.744,0.00159,NS,0.407
LA,Tangipahoa,2000,0.004734,NS,0.737,0.001734,NS,0.288
LA,Terrebonne,2000,0.004634,NS,0.706,0.001734,NS,0.276
LA,Vernon,2000,0.003715,NS,0.761,0.001734,NS,0.277
LA,Washington,2000,0.003559,NS,0.786,0.001734,NS,0.28
LA,West Baton Rouge,2000,-0.01338,NS,0.385,0.001734,NS,0.278
LA,West Feliciana,2000,-0.001604,NS,0.881,0.001734,NS,0.275
LA,Winn,2000,-0.000957,NS,0.925,0.001734,NS,0.29
MA,Barnstable,2000,0.039231,NS,0.111,0.00091,NS,0.812
MA,Bristol,2000,0.040569,NS,0.106,0.001564,NS,0.562
MA,Essex,2000,0.040977,NS,0.102,0.001219,NS,0.719
MA,Hampden,2000,0.044594,NS,0.086,0.001659,NS,0.505
MA,Hampshire,2000,0.036245,NS,0.104,0.001659,NS,0.493
MA,Middlesex,2000,0.043116,NS,0.087,0.001536,NS,0.568
MA,Norfolk,2000,0.040352,NS,0.104,0.001336,NS,0.678
MA,Plymouth,2000,0.046241,NS,0.085,0.001444,NS,0.61
MA,Suffolk,2000,0.045146,NS,0.08,0.001153,NS,0.74
MA,Worcester,2000,0.039275,NS,0.108,0.001423,NS,0.631
MD,Anne Arundel,2000,0.026063,NS,0.219,0.001524,NS,0.58
MD,Baltimore,2000,0.02183,NS,0.326,0.000626,NS,0.863
MD,Carroll,2000,0.029137,NS,0.184,0.001625,NS,0.524
MD,Cecil,2000,0.032345,NS,0.138,0.001361,NS,0.654
MD,Charles,2000,0.032345,NS,0.149,0.001445,NS,0.628
MD,Frederick,2000,0.032345,NS,0.144,0.001511,NS,0.606
MD,Harford,2000,0.025198,NS,0.238,0.001393,NS,0.674
MD,Montgomery,2000,0.027075,NS,0.218,0.001568,NS,0.567
MD,Prince George's,2000,0.027929,NS,0.199,0.000805,NS,0.828
MD,Somerset,2000,-0.051948,NS,0.097,0.001625,NS,0.51
MD,Wicomico,2000,0.020248,NS,0.362,0.001336,NS,0.677
MD,Worcester,2000,0.021518,NS,0.305,0.001094,NS,0.759
ME,Cumberland,2000,0.005172,NS,0.785,0.002052,NS,0.063
ME,Hancock,2000,0.007702,NS,0.704,0.002052,NS,0.065
ME,Kennebec,2000,0.009032,NS,0.654,0.002052,NS,0.076
ME,Knox,2000,-0.007178,NS,0.709,0.002052,NS,0.06
ME,Lincoln,2000,-0.001275,NS,0.924,0.002052,NS,0.067
ME,Sagadahoc,2000,-0.000858,NS,0.96,0.002052,NS,0.071
ME,Somerset,2000,0.007625,NS,0.683,0.002052,NS,0.063
ME,Waldo,2000,-4.9e-05,NS,0.999,0.002052,NS,0.066
ME,Washington,2000,-0.002135,NS,0.893,0.002052,NS,0.068
ME,York,2000,0.008807,NS,0.662,0.001881,NS,0.277
MI,Alger,2000,-0.043219,NS,0.068,0.002009,NS,0.07
MI,Allegan,2000,0.006294,NS,0.643,0.002009,NS,0.079
MI,Baraga,2000,-0.01335,NS,0.396,0.002009,NS,0.079
MI,Bay,2000,0.007741,NS,0.593,0.002009,NS,0.077
MI,Berrien,2000,0.00624,NS,0.643,0.001571,NS,0.425
MI,Calhoun,2000,-0.000913,NS,0.928,0.002009,NS,0.076
MI,Charlevoix,2000,0.002937,NS,0.792,0.002009,NS,0.082
MI,Chippewa,2000,0.000424,NS,0.951,0.002009,NS,0.079
MI,Genesee,2000,0.007726,NS,0.596,0.001928,NS,0.101
MI,Gladwin,2000,0.002952,NS,0.784,0.002009,NS,0.073
MI,Grand Traverse,2000,0.007216,NS,0.604,0.002009,NS,0.075
MI,Gratiot,2000,0.005439,NS,0.688,0.002009,NS,0.077
MI,Huron,2000,-0.000577,NS,0.946,0.002009,NS,0.075
MI,Ingham,2000,0.006952,NS,0.604,0.002009,NS,0.079
MI,Ionia,2000,0.006771,NS,0.624,0.002009,NS,0.068
MI,Iosco,2000,0.003172,NS,0.796,0.002009,NS,0.083
MI,Isabella,2000,0.006905,NS,0.637,0.002009,NS,0.079
MI,Jackson,2000,0.008165,NS,0.565,0.002009,NS,0.078
MI,Kalamazoo,2000,0.007883,NS,0.594,0.002009,NS,0.079
MI,Kalkaska,2000,-0.000711,NS,0.949,0.002009,NS,0.075
MI,Kent,2000,0.008594,NS,0.557,0.001889,NS,0.117
MI,Lapeer,2000,0.007466,NS,0.596,0.002009,NS,0.082
MI,Livingston,2000,0.008282,NS,0.556,0.002009,NS,0.078
MI,Luce,2000,-0.023604,NS,0.149,0.002009,NS,0.074
MI,Mackinac,2000,-0.1436,HL,0.025,0.002009,NS,0.076
MI,Macomb,2000,0.007829,NS,0.599,0.002009,NS,0.071
MI,Marquette,2000,0.004193,NS,0.738,0.002009,NS,0.078
MI,Monroe,2000,0.008126,NS,0.558,0.002009,NS,0.077
MI,Muskegon,2000,0.00823,NS,0.563,0.002009,NS,0.071
MI,Newaygo,2000,0.005984,NS,0.658,0.002009,NS,0.08
MI,Oakland,2000,0.008236,NS,0.553,0.002009,NS,0.072
MI,Otsego,2000,0.00232,NS,0.853,0.002009,NS,0.074
MI,Ottawa,2000,0.008526,NS,0.556,0.001737,NS,0.278
MI,Presque Isle,2000,-0.003601,NS,0.757,0.002009,NS,0.078
MI,Saginaw,2000,0.00838,NS,0.555,0.002009,NS,0.07
MI,St. Clair,2000,0.009088,NS,0.516,0.001589,NS,0.411
MI,Washtenaw,2000,0.008236,NS,0.553,0.002009,NS,0.088
MI,Wayne,2000,0.004673,NS,0.702,0.001087,NS,0.715
MN,Aitkin,2000,-0.003072,NS,0.834,0.001824,NS,0.188
MN,Anoka,2000,0.016427,NS,0.374,0.001824,NS,0.187
MN,Carver,2000,0.011731,NS,0.54,0.001824,NS,0.188
MN,Cass,2000,-0.007086,NS,0.707,0.001824,NS,0.197
MN,Cook,2000,-0.070199,HL,0.048,0.001824,NS,0.186
MN,Crow Wing,2000,0.013667,NS,0.446,0.001824,NS,0.178
MN,Dakota,2000,0.018841,NS,0.292,0.001742,NS,0.258
MN,Fillmore,2000,0.019706,NS,0.279,0.000277,NS,0.946
MN,Goodhue,2000,0.019706,NS,0.257,0.00113,NS,0.687
MN,Hennepin,2000,0.017003,NS,0.351,0.001712,NS,0.305
MN,Houston,2000,0.019706,NS,0.281,0.000161,NS,0.975
MN,Hubbard,2000,-0.020622,NS,0.276,0.001824,NS,0.19
MN,Isanti,2000,0.019706,NS,0.284,0.000976,NS,0.756
MN,Kandiyohi,2000,0.011209,NS,0.546,0.001824,NS,0.194
MN,Lake,2000,-0.015696,NS,0.385,0.001824,NS,0.189
MN,Lyon,2000,0.005707,NS,0.739,0.001824,NS,0.191
MN,Olmsted,2000,0.017324,NS,0.364,0.001824,NS,0.191
MN,Otter Tail,2000,0.019706,NS,0.291,0.001271,NS,0.647
MN,Pine,2000,0.007119,NS,0.677,0.001824,NS,0.183
MN,Polk,2000,0.00838,NS,0.634,0.001824,NS,0.189
MN,Ramsey,2000,0.018381,NS,0.32,0.001762,NS,0.251
MN,Scott,2000,0.016741,NS,0.371,0.001547,NS,0.453
MN,St. Louis,2000,0.016316,NS,0.376,0.001824,NS,0.178
MN,Stearns,2000,0.014676,NS,0.426,0.001824,NS,0.182
MN,Steele,2000,0.009822,NS,0.571,0.001824,NS,0.179
MN,Stevens,2000,-0.021067,NS,0.246,0.001824,NS,0.188
MN,Washington,2000,0.018138,NS,0.321,0.001824,NS,0.175
MN,Winona,2000,0.012893,NS,0.498,0.001824,NS,0.192
MO,Audrain,2000,0.002809,NS,0.828,0.001894,NS,0.104
MO,Bates,2000,-0.000964,NS,0.92,0.001894,NS,0.113
MO,Boone,2000,0.004888,NS,0.732,0.001894,NS,0.114
MO,Buchanan,2000,0.007613,NS,0.619,0.001894,NS,0.12
MO,Cape Girardeau,2000,0.007213,NS,0.614,0.001894,NS,0.108
MO,Clay,2000,0.007928,NS,0.61,0.001734,NS,0.266
MO,Clinton,2000,0.000871,NS,0.926,0.001894,NS,0.113
MO,Cole,2000,0.004989,NS,0.722,0.001894,NS,0.113
MO,Crawford,2000,-0.018397,NS,0.271,0.001894,NS,0.112
MO,Dent,2000,-0.00236,NS,0.871,0.001894,NS,0.111
MO,Douglas,2000,-0.004184,NS,0.747,0.001894,NS,0.118
MO,Franklin,2000,0.006174,NS,0.695,0.001894,NS,0.114
MO,Greene,2000,0.008857,NS,0.556,0.00164,NS,0.376
MO,Jackson,2000,0.006263,NS,0.681,0.001693,NS,0.32
MO,Jasper,2000,0.008027,NS,0.588,0.001894,NS,0.112
MO,Jefferson,2000,0.005633,NS,0.694,0.001894,NS,0.113
MO,Lafayette,2000,0.00945,NS,0.511,0.000892,NS,0.821
MO,Lincoln,2000,0.001527,NS,0.901,0.001894,NS,0.117
MO,Linn,2000,-0.004647,NS,0.738,0.001894,NS,0.115
MO,Marion,2000,0.003583,NS,0.768,0.001894,NS,0.119
MO,Mississippi,2000,-0.003705,NS,0.771,0.001894,NS,0.116
MO,Morgan,2000,-0.010736,NS,0.495,0.001894,NS,0.106
MO,New Madrid,2000,7.8e-05,NS,0.993,9.7e-05,NS,0.992
MO,Newton,2000,0.006388,NS,0.654,0.001894,NS,0.11
MO,Nodaway,2000,0.0016,NS,0.889,0.001894,NS,0.118
MO,Perry,2000,-0.011694,NS,0.449,0.001894,NS,0.118
MO,Pettis,2000,0.005513,NS,0.702,0.001894,NS,0.113
MO,Phelps,2000,-0.003578,NS,0.773,0.001894,NS,0.116
MO,Platte,2000,0.005418,NS,0.718,0.001485,NS,0.496
MO,Polk,2000,0.003277,NS,0.779,0.001894,NS,0.116
MO,Pulaski,2000,0.005857,NS,0.682,0.001894,NS,0.119
MO,Randolph,2000,0.002517,NS,0.856,0.001894,NS,0.116
MO,Reynolds,2000,-0.023635,NS,0.193,0.001894,NS,0.114
MO,St. Charles,2000,0.008492,NS,0.573,0.001792,NS,0.189
MO,St. Francois,2000,0.006621,NS,0.646,0.001894,NS,0.112
MO,St. Louis,2000,0.004851,NS,0.744,0.001795,NS,0.192
MO,Stone,2000,0.003609,NS,0.784,0.001894,NS,0.114
MO,Taney,2000,0.006073,NS,0.666,0.001894,NS,0.115
MO,Texas,2000,0.002357,NS,0.837,0.001894,NS,0.11
MO,Vernon,2000,0.00945,NS,0.537,0.000239,NS,0.978
MO,Wayne,2000,-0.023239,NS,0.182,0.001894,NS,0.113
MO,Webster,2000,0.00945,NS,0.535,0.000929,NS,0.816
MS,Adams,2000,-0.002604,NS,0.864,0.001674,NS,0.372
MS,Bolivar,2000,0.007731,NS,0.639,0.001674,NS,0.368
MS,Clay,2000,0.002423,NS,0.857,0.001674,NS,0.379
MS,Coahoma,2000,0.005231,NS,0.754,0.001674,NS,0.369
MS,DeSoto,2000,0.012651,NS,0.49,0.001674,NS,0.38
MS,Forrest,2000,0.011119,NS,0.543,0.001674,NS,0.366
MS,George,2000,0.000909,NS,0.942,0.001674,NS,0.368
MS,Hancock,2000,0.002245,NS,0.865,0.001004,NS,0.753
MS,Harrison,2000,0.007783,NS,0.652,0.001368,NS,0.604
MS,Hinds,2000,0.012544,NS,0.468,0.001442,NS,0.566
MS,Itawamba,2000,-0.028957,NS,0.156,0.001674,NS,0.367
MS,Jackson,2000,0.010892,NS,0.541,0.001248,NS,0.653
MS,Lauderdale,2000,0.011387,NS,0.54,0.001306,NS,0.609
MS,Lee,2000,0.011503,NS,0.54,0.001319,NS,0.599
MS,Lowndes,2000,0.005857,NS,0.728,0.001674,NS,0.367
MS,Madison,2000,0.01445,NS,0.422,0.001335,NS,0.625
MS,Marion,2000,0.004222,NS,0.789,0.001674,NS,0.378
MS,Marshall,2000,0.007735,NS,0.645,0.001674,NS,0.381
MS,Neshoba,2000,0.00556,NS,0.749,0.001674,NS,0.356
MS,Pearl River,2000,0.00952,NS,0.571,0.001674,NS,0.374
MS,Perry,2000,-0.009546,NS,0.586,-0.003737,NS,0.055
MS,Rankin,2000,0.012501,NS,0.483,0.001674,NS,0.37
MS,Tishomingo,2000,-0.017084,NS,0.363,0.001674,NS,0.356
MS,Warren,2000,0.0094,NS,0.566,0.001674,NS,0.373
MS,Yazoo,2000,-0.005326,NS,0.736,0.001674,NS,0.357
MT,Big Horn,2000,0.065067,NS,0.084,0.001966,NS,0.095
MT,Carbon,2000,0.032542,NS,0.165,0.001966,NS,0.102
MT,Cascade,2000,-0.045168,NS,0.104,0.001555,NS,0.506
MT,Deer Lodge,2000,0.037102,NS,0.127,0.001966,NS,0.117
MT,Glacier,2000,0.01655,NS,0.44,0.001966,NS,0.098
MT,Granite,2000,0.103285,HH,0.043,0.001966,NS,0.109
MT,Lake,2000,0.01312,NS,0.543,0.001966,NS,0.106
MT,Lincoln,2000,-0.000211,NS,0.985,0.001966,NS,0.117
MT,Park,2000,0.007974,NS,0.696,0.001966,NS,0.11
MT,Ravalli,2000,-0.023027,NS,0.3,0.001125,NS,0.718
MT,Silver Bow,2000,-0.018915,NS,0.384,0.001966,NS,0.119
MT,Stillwater,2000,0.039078,NS,0.119,0.001966,NS,0.108
MT,Valley,2000,0.05403,NS,0.082,0.001966,NS,0.103
MT,Yellowstone,2000,-0.032128,NS,0.142,0.001966,NS,0.101
NC,Alamance,2000,0.026414,NS,0.122,0.001879,NS,0.108
NC,Beaufort,2000,0.006224,NS,0.656,0.001879,NS,0.114
NC,Bladen,2000,0.030563,NS,0.107,0.000864,NS,0.829
NC,Brunswick,2000,-0.000963,NS,0.929,0.001516,NS,0.451
NC,Buncombe,2000,0.009852,NS,0.501,0.001729,NS,0.278
NC,Burke,2000,0.024364,NS,0.131,0.001879,NS,0.112
NC,Cabarrus,2000,0.02318,NS,0.148,0.001879,NS,0.11
NC,Caswell,2000,0.006836,NS,0.631,0.001879,NS,0.117
NC,Catawba,2000,0.026765,NS,0.125,0.001879,NS,0.104
NC,Cleveland,2000,0.019019,NS,0.226,0.001879,NS,0.103
NC,Craven,2000,0.019135,NS,0.262,0.001542,NS,0.452
NC,Cumberland,2000,0.021465,NS,0.193,0.001556,NS,0.421
NC,Davidson,2000,0.023398,NS,0.157,0.001879,NS,0.123
NC,Davie,2000,0.016384,NS,0.291,0.001879,NS,0.121
NC,Duplin,2000,0.030563,NS,0.106,0.001284,NS,0.646
NC,Durham,2000,0.028199,NS,0.121,0.001879,NS,0.109
NC,Edgecombe,2000,0.02063,NS,0.221,0.001879,NS,0.109
NC,Forsyth,2000,0.022077,NS,0.162,0.001879,NS,0.115
NC,Franklin,2000,-0.009547,NS,0.531,0.001306,NS,0.63
NC,Gaston,2000,0.01643,NS,0.301,0.001879,NS,0.12
NC,Granville,2000,0.020845,NS,0.19,0.001879,NS,0.127
NC,Greene,2000,0.030563,NS,0.089,0.000213,NS,0.977
NC,Guilford,2000,0.022011,NS,0.172,0.001879,NS,0.11
NC,Halifax,2000,0.02055,NS,0.194,0.001879,NS,0.115
NC,Harnett,2000,0.030563,NS,0.116,0.001545,NS,0.457
NC,Haywood,2000,0.030563,NS,0.101,0.001297,NS,0.622
NC,Henderson,2000,0.030563,NS,0.11,0.001529,NS,0.434
NC,Hoke,2000,0.016478,NS,0.321,0.001879,NS,0.115
NC,Lenoir,2000,0.001737,NS,0.86,0.001879,NS,0.112
NC,Mecklenburg,2000,0.023767,NS,0.131,0.001799,NS,0.198
NC,Nash,2000,0.018448,NS,0.232,0.001522,NS,0.478
NC,New Hanover,2000,0.017876,NS,0.252,0.001879,NS,0.114
NC,Randolph,2000,0.030563,NS,0.101,0.001638,NS,0.359
NC,Robeson,2000,0.003642,NS,0.739,0.001358,NS,0.593
NC,Rockingham,2000,0.018444,NS,0.253,0.001879,NS,0.112
NC,Rowan,2000,0.018127,NS,0.254,0.001879,NS,0.11
NC,Sampson,2000,0.012291,NS,0.427,0.001879,NS,0.121
NC,Scotland,2000,0.015157,NS,0.339,0.001879,NS,0.111
NC,Surry,2000,0.022952,NS,0.159,0.001879,NS,0.107
NC,Swain,2000,-0.012576,NS,0.429,0.001879,NS,0.113
NC,Vance,2000,0.005267,NS,0.677,0.001879,NS,0.117
NC,Wake,2000,0.025432,NS,0.13,0.001879,NS,0.106
NC,Watauga,2000,0.006469,NS,0.613,0.001879,NS,0.112
NC,Wayne,2000,0.015986,NS,0.295,0.001594,NS,0.387
NC,Wilkes,2000,0.02254,NS,0.162,0.001879,NS,0.107
NC,Wilson,2000,0.023222,NS,0.174,0.001879,NS,0.11
ND,Grand Forks,2000,0.020927,NS,0.456,0.001504,NS,0.705
ND,Stutsman,2000,0.005059,NS,0.839,0.001789,NS,0.556
ND,Ward,2000,0.019954,NS,0.472,0.001789,NS,0.567
NE,Cass,2000,-0.002415,NS,0.872,0.002073,NS,0.065
NE,Dakota,2000,-0.000769,NS,0.955,0.002073,NS,0.068
NE,Dawson,2000,-0.002162,NS,0.884,0.002073,NS,0.072
NE,Douglas,2000,-0.007064,NS,0.736,0.002073,NS,0.06
NE,Gage,2000,-0.001569,NS,0.912,0.002073,NS,0.072
NE,Lancaster,2000,-0.01079,NS,0.611,0.002073,NS,0.072
NE,Nance,2000,-0.089217,HL,0.039,0.002073,NS,0.079
NE,Sarpy,2000,-0.012439,NS,0.546,0.002073,NS,0.072
NH,Cheshire,2000,0.020898,NS,0.392,0.002005,NS,0.245
NH,Grafton,2000,0.02976,NS,0.257,0.002005,NS,0.236
NH,Merrimack,2000,0.035431,NS,0.149,0.001801,NS,0.451
NH,Rockingham,2000,0.032207,NS,0.197,0.002005,NS,0.239
NH,Sullivan,2000,0.022519,NS,0.381,0.002005,NS,0.24
NJ,Atlantic,2000,0.035061,NS,0.114,-0.000877,NS,0.803
NJ,Bergen,2000,0.03319,NS,0.136,0.001333,NS,0.632
NJ,Burlington,2000,0.040398,NS,0.106,0.00133,NS,0.637
NJ,Camden,2000,0.026229,NS,0.196,0.001441,NS,0.584
NJ,Cape May,2000,0.002555,NS,0.867,-0.001624,NS,0.443
NJ,Cumberland,2000,0.03561,NS,0.126,0.001441,NS,0.592
NJ,Essex,2000,0.030372,NS,0.151,0.000909,NS,0.801
NJ,Gloucester,2000,0.035198,NS,0.119,0.001264,NS,0.664
NJ,Hudson,2000,0.03109,NS,0.142,0.000839,NS,0.826
NJ,Hunterdon,2000,0.034589,NS,0.127,0.001441,NS,0.573
NJ,Mercer,2000,0.034475,NS,0.115,0.001307,NS,0.646
NJ,Middlesex,2000,0.032202,NS,0.143,0.001287,NS,0.649
NJ,Monmouth,2000,0.039271,NS,0.1,0.001209,NS,0.688
NJ,Morris,2000,0.034483,NS,0.131,0.001441,NS,0.599
NJ,Ocean,2000,0.036537,NS,0.096,0.000951,NS,0.801
NJ,Passaic,2000,0.036074,NS,0.121,0.001441,NS,0.574
NJ,Salem,2000,0.017916,NS,0.345,0.001067,NS,0.758
NJ,Somerset,2000,0.035836,NS,0.118,0.001441,NS,0.593
NJ,Sussex,2000,0.030848,NS,0.149,0.001441,NS,0.568
NJ,Union,2000,0.032231,NS,0.14,0.001257,NS,0.657
NM,Bernalillo,2000,0.004085,NS,0.802,-0.000944,NS,0.783
NM,Catron,2000,-0.107006,HL,0.041,-0.001207,NS,0.697
NM,Chaves,2000,0.010025,NS,0.585,-0.000846,NS,0.824
NM,Cibola,2000,0.004514,NS,0.759,-0.001207,NS,0.697
NM,De Baca,2000,0.013479,NS,0.471,0.002827,NS,0.06
NM,Doña Ana,2000,0.013479,NS,0.468,-0.00097,NS,0.781
NM,Eddy,2000,0.013479,NS,0.458,-0.000349,NS,0.924
NM,Grant,2000,0.00554,NS,0.74,-0.000453,NS,0.922
NM,Hidalgo,2000,0.013479,NS,0.458,0.00308,NS,0.052
NM,Lea,2000,0.013479,NS,0.438,-0.000823,NS,0.807
NM,Lincoln,2000,0.013479,NS,0.467,-0.000139,NS,0.973
NM,Luna,2000,0.013479,NS,0.463,0.001943,NS,0.102
NM,McKinley,2000,-0.004944,NS,0.759,-0.000584,NS,0.879
NM,Otero,2000,0.005956,NS,0.737,-0.000838,NS,0.819
NM,Rio Arriba,2000,0.007954,NS,0.661,-0.000656,NS,0.857
NM,San Juan,2000,0.008048,NS,0.641,-0.001207,NS,0.687
NM,San Miguel,2000,-0.004346,NS,0.788,-0.001207,NS,0.703
NM,Sandoval,2000,0.013479,NS,0.47,-0.000411,NS,0.926
NM,Santa Fe,2000,0.010244,NS,0.571,-0.000541,NS,0.89
NM,Socorro,2000,-0.020352,NS,0.271,-0.001207,NS,0.682
NM,Taos,2000,-0.013982,NS,0.437,0.000729,NS,0.842
NM,Valencia,2000,0.013479,NS,0.469,-0.000596,NS,0.863
NV,Clark,2000,-0.011468,NS,0.605,0.000479,NS,0.921
NV,Elko,2000,-0.02211,NS,0.338,0.000538,NS,0.913
NV,Lincoln,2000,-0.02211,NS,0.314,-0.004313,HL,0.045
NV,Lyon,2000,0.006741,NS,0.747,0.000775,NS,0.864
NV,Mineral,2000,-0.019493,NS,0.389,0.000775,NS,0.865
NV,Nye,2000,0.005093,NS,0.792,0.000775,NS,0.857
NV,Washoe,2000,-0.014069,NS,0.533,0.000728,NS,0.883
NV,White Pine,2000,0.006706,NS,0.745,0.000775,NS,0.871
NY,Bronx,2000,0.019354,NS,0.256,0.001367,NS,0.586
NY,Broome,2000,0.017544,NS,0.315,0.001779,NS,0.217
NY,Cayuga,2000,0.021279,NS,0.206,0.001394,NS,0.539
NY,Chautauqua,2000,0.018513,NS,0.273,0.001779,NS,0.219
NY,Delaware,2000,0.013415,NS,0.458,0.001779,NS,0.226
NY,Dutchess,2000,0.018687,NS,0.291,0.001672,NS,0.334
NY,Erie,2000,0.016844,NS,0.317,0.001746,NS,0.264
NY,Franklin,2000,0.013825,NS,0.426,0.001779,NS,0.227
NY,Greene,2000,0.013369,NS,0.439,0.001131,NS,0.701
NY,Hamilton,2000,-0.374068,HL,0.009,0.001779,NS,0.21
NY,Kings,2000,0.017622,NS,0.309,0.000979,NS,0.778
NY,Lewis,2000,0.006653,NS,0.685,0.001779,NS,0.223
NY,Monroe,2000,0.016701,NS,0.356,0.001528,NS,0.452
NY,Montgomery,2000,0.005538,NS,0.738,0.001779,NS,0.23
NY,Nassau,2000,0.018472,NS,0.303,0.001686,NS,0.32
NY,New York,2000,0.019139,NS,0.278,0.000159,NS,0.977
NY,Niagara,2000,0.010669,NS,0.529,0.000472,NS,0.913
NY,Oneida,2000,0.016457,NS,0.332,0.001779,NS,0.214
